Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company,Trend,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,SP500_SMA_30,SP500_SMA_50,SP500_EMA_30,SP500_EMA_50,SP500_MACD,SP500_Signal_Line,SP500_RSI
2003-11-04,2170.3676634252106,2206.1430751494827,2170.3676634252106,2196.60302734375,48,0.0,0.0,2181.8960123697916,2186.4911083984375,2185.4618401628204,2181.235302743269,0.4607499862768236,1.895013907105462,48.101208416153334,2223.6979478609287,2161.4003675687586,AHT,4,1053.25,1059.02001953125,1051.699951171875,1059.02001953125,1417600000,1033.840329996745,1028.3161962890624,1036.8497852494995,1027.8796103089253,7.128926603448235,6.343241959377481,53.91292444109491
2003-11-05,2194.2189376305364,2203.758990052385,2182.2939185938035,2201.3740234375,26,0.0,0.0,2182.134513346354,2187.5882373046875,2186.488432632155,2182.025056495984,1.608028671927059,1.8376168600697813,50.0,2222.3159273885144,2161.8284329630483,AHT,4,1051.81005859375,1054.5400390625,1044.8800048828125,1053.25,1401800000,1035.2546651204427,1029.4177978515625,1037.8149641749353,1028.8180592612714,7.076194259800786,6.489832419462143,51.073345932881054
2003-11-06,2201.373469487946,2218.068603515625,2184.6783354602667,2218.068603515625,87,0.0,0.0,2183.56552734375,2188.6376416015623,2188.5258630117337,2183.438528928127,3.820329999714886,2.2341594879988023,52.941141050730096,2225.6684134774473,2160.8609078116156,AHT,4,1058.050048828125,1058.93994140625,1046.9300537109375,1051.81005859375,1453900000,1037.0806660970052,1030.642999267578,1039.1204535073991,1029.9644117933049,7.452016353875479,6.68226920634481,62.23387375836989
2003-11-07,2210.9135195091535,2229.9938055138314,2194.2183854814743,2218.068603515625,413,0.0,0.0,2187.14306640625,2188.92384765625,2190.4318462700494,2184.7965710688136,5.51007799157469,2.88934318871398,52.380749278274635,2228.7112989862444,2160.2029832403177,AHT,4,1053.2099609375,1062.3900146484375,1052.1700439453125,1058.050048828125,1440500000,1038.9593322753906,1031.6503979492188,1040.0294539867605,1030.8760019558224,7.275436722871291,6.8009027096501065,55.609555599440625
2003-11-10,2218.0683974089197,2237.148681640625,2218.0683974089197,2237.148681640625,97,0.0,0.0,2190.5615804036456,2189.5916552734375,2193.445835648796,2186.8495950128063,8.29321922603367,3.9701183961779183,57.14282500340277,2235.8550706315496,2158.5447584700128,AHT,4,1047.1099853515625,1053.6500244140625,1045.5799560546875,1053.2099609375,1243600000,1040.3103312174478,1032.4323974609374,1040.486262461909,1031.5126287556554,6.5675721592706395,6.754236599574214,50.66845384442184
2003-11-11,2229.994366665354,2229.994366665354,2201.3740234375,2201.3740234375,24,0.0,0.0,2192.628629557292,2189.92556640625,2193.9573316351643,2187.4191804412258,7.525414476417154,4.681177612225766,46.53476184057299,2236.229096409951,2158.8862356212985,AHT,4,1046.5699462890625,1048.22998046875,1043.4599609375,1047.1099853515625,1162500000,1041.9969970703123,1032.9239965820314,1040.878758192693,1032.103111796181,5.895053249363855,6.5823999295321425,62.34571574136399
2003-11-12,2218.068026491714,2229.993225387615,2206.143013558027,2213.298095703125,47,0.0,0.0,2194.7751302083334,2190.879560546875,2195.2051228653554,2188.434039863261,7.789306383503572,5.302803366481328,54.16645340703586,2237.259488477267,2158.80982304617,AHT,4,1058.530029296875,1059.0999755859375,1046.5699462890625,1046.5699462890625,1349300000,1043.340665690104,1033.5691967773437,1042.017549876834,1033.1394615020909,6.255051571292597,6.516930257884234,66.68459878127427
2003-11-13,2206.143080747455,2253.843505859375,2206.143080747455,2253.843505859375,106,0.0,0.0,2198.193644205729,2191.8812646484375,2198.9882443488405,2190.999116961148,11.1416839712233,6.470579487429723,71.13399015610094,2247.165887415442,2154.150372350183,AHT,4,1058.4100341796875,1059.6199951171875,1052.9599609375,1058.56005859375,1383000000,1044.6130004882812,1034.177998046875,1043.0751295092762,1034.1304643521928,6.456246639565734,6.504793534220535,71.23518060940076
2003-11-14,2229.9939286182484,2253.844147969025,2229.9939286182484,2241.9189453125,18,0.0,0.0,2200.578662109375,2192.358271484375,2201.757966991657,2192.995972974926,12.689972875569763,7.714458165057732,64.51623200082773,2252.462656408722,2152.431142419403,AHT,4,1050.3499755859375,1063.6500244140625,1048.1099853515625,1058.4100341796875,1356100000,1045.2963338216146,1034.757197265625,1043.544474417448,1034.766523616261,5.89733500592456,6.38330182856134,62.76221508932335
2003-11-17,2229.994799933719,2258.6149627599098,2229.994799933719,2246.68994140625,1,0.0,0.0,2202.3276936848956,2192.45369140625,2204.656804050663,2195.101618795763,14.138996943427628,8.999365920731712,67.39156316168362,2258.1187919698064,2150.591071311444,AHT,4,1043.6300048828125,1050.3499755859375,1035.280029296875,1050.3499755859375,1374300000,1045.6056681315104,1034.9969970703123,1043.5499925119875,1035.1141111169104,4.856169139934309,6.077875290835934,47.61903009990379
2003-11-18,2229.9937506869564,2249.073850260266,2222.838666856401,2225.2236328125,13,0.0,0.0,2203.59970703125,2192.5967919921877,2205.9836962288464,2196.2828742474,13.400731958419328,9.879639128269236,57.14271251531244,2259.8775331586285,2150.7403379351217,AHT,4,1034.1500244140625,1048.77001953125,1034.0,1043.6300048828125,1354300000,1045.4356689453125,1035.2165979003903,1042.9435429572827,1035.0763037952302,3.2288621802988473,5.508072668728516,40.633446361000544
2003-11-19,2218.068693999691,2229.993896484375,2218.068693999691,2229.993896484375,22,0.0,0.0,2204.2357177734375,2193.7893017578126,2207.5327414066223,2197.604875119438,13.050138180930844,10.51373893880156,59.340483810188026,2261.3149728549824,2150.495427535642,AHT,4,1042.43994140625,1043.949951171875,1034.1500244140625,1034.1500244140625,1326200000,1045.7243326822916,1035.8469970703125,1042.9110525346357,1035.3650738976232,2.578414354544748,4.922141005891763,47.24400265551828
2003-11-20,2218.068559717643,2225.22364358283,2206.14354391717,2215.68359375,15,0.0,0.0,2204.951204427083,2194.6002099609377,2208.0586028481307,2198.3138444774995,11.485174311712854,10.70802601338382,57.44683863141125,2262.26651192406,2151.6903484275026,AHT,4,1033.6500244140625,1046.47998046875,1033.4200439453125,1042.43994140625,1326700000,1045.555000813802,1036.191597900391,1042.3135668494374,1035.2978170551307,1.3382306357930247,4.2053589318720155,40.15697565496909
