Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-07-27 00:00:00-04:00,5.406780242919922,5.41489059891137,5.406780242919922,5.406780242919922,28600,0.0,0.0
2006-07-28 00:00:00-04:00,5.409483124020982,5.420296415237641,5.406779672309145,5.417593479156494,28450,0.0,0.0
2006-07-31 00:00:00-04:00,5.420297050801898,5.431110858917236,5.409483758317312,5.431110858917236,18600,0.0,0.0
2006-08-01 00:00:00-04:00,5.431111909725409,5.431111909725409,5.409484804941086,5.420298099517822,20700,0.0,0.0
2006-08-02 00:00:00-04:00,5.42570692557189,5.428410379080933,5.406783266639616,5.414893627166748,25150,0.0,0.0
2006-08-03 00:00:00-04:00,5.4121894827315655,5.636570939027081,5.4121894827315655,5.506808280944824,116100,0.0,0.0
2006-08-04 00:00:00-04:00,5.574394114682914,5.590614321095174,5.51491916511952,5.560876846313477,34900,0.0,0.0
2006-08-07 00:00:00-04:00,5.533837964583476,5.568982315844062,5.458143390724882,5.541948318481445,21300,0.0,0.0
2006-08-08 00:00:00-04:00,5.501397580252825,5.609533054072682,5.493287226354856,5.541948318481445,43950,0.0,0.0
2006-08-09 00:00:00-04:00,5.544656654214588,5.544656654214588,5.501402426582859,5.52573299407959,20550,0.0,0.0
2006-08-10 00:00:00-04:00,5.501394748687743,5.54194546604493,5.501394748687743,5.501394748687744,25300,0.0,0.0
2006-08-11 00:00:00-04:00,5.504104339180028,5.514917635244833,5.439223015898433,5.447332859039307,27450,0.0,0.0
2006-08-14 00:00:00-04:00,5.447330991615672,5.514915744652171,5.406780242919922,5.406780242919922,69700,0.0,0.0
2006-08-15 00:00:00-04:00,5.4473294752269,5.514914209449643,5.414889091553121,5.4527363777160645,35450,0.0,0.0
2006-08-16 00:00:00-04:00,5.452741392093083,5.5446567564124365,5.428410824147896,5.514919281005859,41250,0.0,0.0
2006-08-17 00:00:00-04:00,5.541951602851769,5.598722566890336,5.514917589467771,5.582502365112305,71600,0.0,0.0
2006-08-18 00:00:00-04:00,5.582499280407832,5.663601275745543,5.5473554433696,5.650084018707275,39200,0.0,0.0
2006-08-21 00:00:00-04:00,5.650084849902405,5.650084849902405,5.550059711257489,5.596017360687256,46300,0.0,0.0
2006-08-22 00:00:00-04:00,5.596018946958242,5.669010103870609,5.596018946958242,5.644679546356201,152800,0.0,0.0
2006-08-23 00:00:00-04:00,5.658199115096917,5.812292365065114,5.625758186646792,5.77985143661499,120150,0.0,0.0
2006-08-24 00:00:00-04:00,5.677121426685747,5.677121426685747,5.474367090018398,5.609536647796631,263400,0.0,0.0
